CMDLINE /opt/anaconda3/bin/python artificialneuralnetwork-profiling.py
FUNC __main__.predict 250.5312 1739816281.5389 250.5312 1739816281.5425 0
FUNC __main__.predict 250.9062 1739816281.5436 250.9688 1739816281.5446 0
FUNC __main__.predict 250.9844 1739816281.7116 250.9844 1739816281.7164 0
FUNC __main__.predict 251.0469 1739816281.7175 251.0469 1739816281.7215 0
FUNC __main__.predict 251.0469 1739816281.8900 251.0469 1739816281.8945 0
FUNC __main__.predict 251.3906 1739816281.8956 251.3906 1739816281.8980 0
FUNC __main__.predict 251.3906 1739816282.0681 251.3906 1739816282.0721 0
FUNC __main__.predict 251.3906 1739816282.0748 251.3906 1739816282.0790 0
FUNC __main__.predict 251.4062 1739816282.2376 251.4062 1739816282.2420 0
FUNC __main__.predict 251.4062 1739816282.2431 251.4062 1739816282.2439 0
FUNC __main__.predict 251.4062 1739816282.3290 251.4062 1739816282.3344 0
FUNC __main__.predict 251.4062 1739816282.3359 251.4219 1739816282.3367 0
FUNC __main__.predict 251.4219 1739816282.4238 251.4219 1739816282.4290 0
FUNC __main__.predict 251.8906 1739816282.4344 251.8906 1739816282.4377 0
FUNC __main__.predict 251.8906 1739816282.5189 251.8906 1739816282.5225 0
FUNC __main__.predict 251.8906 1739816282.5240 251.8906 1739816282.5249 0
FUNC __main__.predict 252.0156 1739816282.6850 252.0312 1739816282.6915 0
FUNC __main__.predict 256.7031 1739816282.6939 256.7031 1739816282.6959 0
FUNC __main__.predict 256.7031 1739816282.8567 256.7031 1739816282.8617 0
FUNC __main__.predict 257.0781 1739816282.8630 257.1406 1739816282.8654 0
FUNC __main__.predict 257.1406 1739816283.0412 257.1406 1739816283.0490 0
FUNC __main__.predict 257.1406 1739816283.0502 257.1406 1739816283.0511 0
FUNC __main__.predict 257.1406 1739816283.3692 257.1406 1739816283.3734 0
FUNC __main__.predict 257.1406 1739816283.3748 257.1406 1739816283.3757 0
FUNC __main__.predict 257.1406 1739816283.5468 257.1406 1739816283.5518 0
FUNC __main__.predict 257.1406 1739816283.5571 257.1406 1739816283.5582 0
FUNC __main__.predict 257.1562 1739816283.7213 257.1562 1739816283.7249 0
FUNC __main__.predict 257.1719 1739816283.7267 257.1719 1739816283.7276 0
FUNC __main__.predict 257.1719 1739816283.8916 257.1719 1739816283.9007 0
FUNC __main__.predict 257.1875 1739816283.9116 257.1875 1739816283.9155 0
FUNC __main__.predict 257.1875 1739816284.1545 257.1875 1739816284.1593 0
FUNC __main__.predict 257.1875 1739816284.1605 257.1875 1739816284.1613 0
FUNC __main__.predict 257.1875 1739816284.2437 257.1875 1739816284.2485 0
FUNC __main__.predict 257.1875 1739816284.2497 257.1875 1739816284.2505 0
FUNC __main__.predict 257.1875 1739816284.3371 257.1875 1739816284.3420 0
FUNC __main__.predict 257.1875 1739816284.3437 257.1875 1739816284.3447 0
FUNC __main__.predict 257.1875 1739816284.5048 257.1875 1739816284.5092 0
FUNC __main__.predict 257.2188 1739816284.5103 257.2188 1739816284.5112 0
FUNC __main__.predict 257.2344 1739816284.6700 257.2344 1739816284.6761 0
FUNC __main__.predict 257.2344 1739816284.6777 257.2344 1739816284.6806 0
FUNC __main__.predict 257.2344 1739816284.8535 257.2344 1739816284.8580 0
FUNC __main__.predict 257.2344 1739816284.8596 257.2344 1739816284.8605 0
FUNC __main__.predict 257.2500 1739816284.9455 257.2500 1739816284.9509 0
FUNC __main__.predict 257.2500 1739816284.9586 257.2500 1739816284.9626 0
FUNC __main__.predict 257.2656 1739816285.1229 257.2656 1739816285.1287 0
FUNC __main__.predict 257.2656 1739816285.1321 257.2656 1739816285.1335 0
FUNC __main__.predict 257.2656 1739816285.4374 257.2656 1739816285.4423 0
FUNC __main__.predict 257.2656 1739816285.4447 257.2656 1739816285.4455 0
FUNC __main__.predict 252.2344 1739816285.6192 252.2344 1739816285.6339 0
FUNC __main__.predict 252.2344 1739816285.6496 252.2344 1739816285.6535 0
FUNC __main__.predict 252.2344 1739816285.8206 252.2344 1739816285.8280 0
FUNC __main__.predict 252.2344 1739816285.8292 252.2344 1739816285.8319 0
FUNC __main__.predict 252.2344 1739816285.9921 252.2344 1739816285.9960 0
FUNC __main__.predict 252.2344 1739816285.9987 252.2344 1739816286.0000 0
FUNC __main__.predict 252.2344 1739816286.1583 252.2344 1739816286.1633 0
FUNC __main__.predict 252.2344 1739816286.1663 252.2344 1739816286.1672 0
FUNC __main__.predict 252.2344 1739816286.2527 252.2344 1739816286.2574 0
FUNC __main__.predict 252.2344 1739816286.2681 252.2344 1739816286.2719 0
FUNC __main__.predict 252.2344 1739816286.4304 252.2344 1739816286.4362 0
FUNC __main__.predict 257.2969 1739816286.4376 257.2969 1739816286.4385 0
FUNC __main__.predict 257.3125 1739816286.5928 257.3125 1739816286.6003 0
FUNC __main__.predict 257.3750 1739816286.6014 257.3750 1739816286.6025 0
FUNC __main__.predict 257.3750 1739816286.7587 257.3750 1739816286.7626 0
FUNC __main__.predict 257.6562 1739816286.7655 257.6562 1739816286.7682 0
FUNC __main__.predict 257.6562 1739816286.9304 257.6562 1739816286.9398 0
FUNC __main__.predict 257.6562 1739816286.9414 257.6562 1739816286.9450 0
FUNC __main__.predict 257.6250 1739816287.1507 257.6250 1739816287.1555 0
FUNC __main__.predict 257.6250 1739816287.1574 257.6250 1739816287.1583 0
FUNC __main__.predict 257.6250 1739816287.3222 257.6250 1739816287.3259 0
FUNC __main__.predict 257.6250 1739816287.3279 257.6250 1739816287.3315 0
FUNC __main__.predict 257.6250 1739816287.4881 257.6250 1739816287.4929 0
FUNC __main__.predict 257.6250 1739816287.4941 257.6250 1739816287.4949 0
FUNC __main__.predict 240.3438 1739816287.7275 240.3438 1739816287.7339 0
FUNC __main__.predict 243.2500 1739816287.7353 243.2500 1739816287.7373 0
FUNC __main__.predict 243.6406 1739816287.9034 243.6406 1739816287.9105 0
FUNC __main__.predict 246.8906 1739816287.9117 246.8906 1739816287.9125 0
FUNC __main__.predict 246.9219 1739816287.9926 246.9219 1739816287.9963 0
FUNC __main__.predict 246.9219 1739816287.9994 246.9219 1739816288.0004 0
FUNC __main__.predict 246.9219 1739816288.0810 246.9219 1739816288.0843 0
FUNC __main__.predict 246.9219 1739816288.0860 246.9219 1739816288.0869 0
FUNC __main__.predict 246.9375 1739816288.2477 246.9375 1739816288.2522 0
FUNC __main__.predict 246.9375 1739816288.2534 246.9375 1739816288.2542 0
FUNC __main__.predict 246.9375 1739816288.3359 246.9375 1739816288.3397 0
FUNC __main__.predict 246.9375 1739816288.3410 246.9375 1739816288.3419 0
FUNC __main__.predict 246.9375 1739816288.4269 246.9375 1739816288.4358 0
FUNC __main__.predict 246.9375 1739816288.4391 246.9375 1739816288.4399 0
FUNC __main__.predict 246.9375 1739816288.6054 246.9375 1739816288.6187 0
FUNC __main__.predict 246.9375 1739816288.6217 246.9375 1739816288.6344 0
FUNC __main__.predict 246.9531 1739816288.7200 246.9531 1739816288.7260 0
FUNC __main__.predict 246.9531 1739816288.7313 246.9531 1739816288.7324 0
FUNC __main__.predict 243.1719 1739816288.8990 243.1719 1739816288.9053 0
FUNC __main__.predict 244.3281 1739816288.9066 244.3281 1739816288.9074 0
FUNC __main__.predict 244.3438 1739816289.1363 244.3438 1739816289.1420 0
FUNC __main__.predict 246.4531 1739816289.1432 246.4531 1739816289.1440 0
FUNC __main__.predict 247.3594 1739816289.3038 247.3594 1739816289.3082 0
FUNC __main__.predict 252.2344 1739816289.3096 252.2344 1739816289.3105 0
FUNC __main__.predict 252.2344 1739816289.3917 252.2344 1739816289.3956 0
FUNC __main__.predict 252.2656 1739816289.3989 252.2656 1739816289.4004 0
FUNC __main__.predict 252.2812 1739816289.5656 252.2812 1739816289.5709 0
FUNC __main__.predict 252.2812 1739816289.5720 252.2812 1739816289.5742 0
FUNC __main__.predict 252.2812 1739816289.7398 252.2812 1739816289.7454 0
FUNC __main__.predict 252.2812 1739816289.7476 252.2812 1739816289.7488 0
FUNC __main__.predict 252.2812 1739816289.9156 252.2812 1739816289.9248 0
FUNC __main__.predict 252.2812 1739816289.9285 252.2812 1739816289.9314 0
FUNC __main__.predict 252.4531 1739816290.0915 252.4531 1739816290.0956 0
FUNC __main__.predict 257.4062 1739816290.0987 257.4062 1739816290.0996 0
FUNC __main__.predict 257.4062 1739816290.2663 257.4062 1739816290.2737 0
FUNC __main__.predict 257.4375 1739816290.2749 257.4375 1739816290.2757 0
FUNC __main__.predict 257.4375 1739816290.3589 257.4375 1739816290.3629 0
FUNC __main__.predict 257.5938 1739816290.3652 257.5938 1739816290.3663 0
FUNC __main__.predict 257.5938 1739816290.4469 257.5938 1739816290.4507 0
FUNC __main__.predict 257.7812 1739816290.4537 257.7812 1739816290.4550 0
FUNC __main__.predict 257.7969 1739816290.6305 257.7969 1739816290.6448 0
FUNC __main__.predict 257.8281 1739816290.6462 257.8281 1739816290.6485 0
FUNC __main__.predict 257.8281 1739816290.8156 257.8281 1739816290.8201 0
FUNC __main__.predict 257.8281 1739816290.8247 257.8281 1739816290.8255 0
FUNC __main__.predict 257.8281 1739816290.9801 257.8281 1739816290.9858 0
FUNC __main__.predict 258.0156 1739816290.9880 258.0156 1739816290.9889 0
FUNC __main__.predict 258.0156 1739816291.1753 258.0156 1739816291.1823 0
FUNC __main__.predict 258.2031 1739816291.1940 258.2031 1739816291.1951 0
FUNC __main__.predict 258.2031 1739816291.3525 258.2031 1739816291.3584 0
FUNC __main__.predict 258.2031 1739816291.3597 258.2031 1739816291.3612 0
FUNC __main__.predict 258.2031 1739816291.5181 258.2031 1739816291.5241 0
FUNC __main__.predict 258.2031 1739816291.5252 258.2031 1739816291.5264 0
FUNC __main__.predict 258.2031 1739816291.6868 258.2031 1739816291.6908 0
FUNC __main__.predict 258.2031 1739816291.6919 258.2031 1739816291.6943 0
FUNC __main__.predict 258.2031 1739816291.8538 258.2031 1739816291.8581 0
FUNC __main__.predict 258.2031 1739816291.8593 258.2188 1739816291.8681 0
FUNC __main__.predict 252.9688 1739816292.0701 252.9688 1739816292.0762 0
FUNC __main__.predict 252.9688 1739816292.0777 252.9688 1739816292.0787 0
FUNC __main__.predict 252.9688 1739816292.4770 252.9688 1739816292.4846 0
FUNC __main__.predict 252.9688 1739816292.4866 252.9688 1739816292.4923 0
FUNC __main__.predict 252.9688 1739816292.7485 252.9688 1739816292.7530 0
FUNC __main__.predict 252.9688 1739816292.7546 252.9688 1739816292.7558 0
FUNC __main__.predict 252.9688 1739816292.9135 252.9688 1739816292.9290 0
FUNC __main__.predict 252.9688 1739816292.9320 252.9688 1739816292.9362 0
FUNC __main__.predict 252.9688 1739816293.0959 252.9688 1739816293.0992 0
FUNC __main__.predict 252.9688 1739816293.1015 252.9688 1739816293.1025 0
FUNC __main__.predict 252.9688 1739816293.3365 252.9688 1739816293.3455 0
FUNC __main__.predict 253.0000 1739816293.3496 253.0000 1739816293.3505 0
FUNC __main__.predict 253.0156 1739816293.5166 253.0156 1739816293.5242 0
FUNC __main__.predict 253.0156 1739816293.5254 253.0156 1739816293.5267 0
FUNC __main__.predict 253.0156 1739816293.7090 253.0156 1739816293.7199 0
FUNC __main__.predict 253.0156 1739816293.7216 253.0156 1739816293.7225 0
FUNC __main__.predict 253.0156 1739816293.8018 253.0156 1739816293.8056 0
FUNC __main__.predict 253.0156 1739816293.8067 253.0156 1739816293.8081 0
FUNC __main__.predict 253.0156 1739816293.9651 253.0156 1739816293.9696 0
FUNC __main__.predict 253.0156 1739816293.9708 253.0156 1739816293.9717 0
FUNC __main__.predict 253.0156 1739816294.1299 253.0156 1739816294.1363 0
FUNC __main__.predict 253.0156 1739816294.1388 253.0156 1739816294.1399 0
FUNC __main__.predict 253.0156 1739816294.3004 253.0156 1739816294.3040 0
FUNC __main__.predict 253.0156 1739816294.3052 253.0156 1739816294.3061 0
FUNC __main__.predict 253.0156 1739816294.4604 253.0156 1739816294.4664 0
FUNC __main__.predict 253.0156 1739816294.4675 253.0156 1739816294.4683 0
FUNC __main__.predict 253.0156 1739816294.6241 253.0156 1739816294.6284 0
FUNC __main__.predict 253.1406 1739816294.6314 253.1406 1739816294.6333 0
FUNC __main__.predict 253.1562 1739816294.8769 253.1562 1739816294.8812 0
FUNC __main__.predict 253.1562 1739816294.8827 253.1562 1739816294.8836 0
FUNC __main__.predict 253.1562 1739816295.0418 253.1562 1739816295.0463 0
FUNC __main__.predict 253.1562 1739816295.0476 253.1562 1739816295.0488 0
FUNC __main__.predict 253.1562 1739816295.2162 253.1562 1739816295.2276 0
FUNC __main__.predict 253.1562 1739816295.2349 253.1562 1739816295.2361 0
FUNC __main__.predict 253.1562 1739816295.3914 253.1562 1739816295.3953 0
FUNC __main__.predict 253.1562 1739816295.3964 253.1562 1739816295.3988 0
FUNC __main__.predict 253.1562 1739816295.5528 253.1562 1739816295.5572 0
FUNC __main__.predict 253.1562 1739816295.5585 253.1562 1739816295.5594 0
FUNC __main__.predict 253.1562 1739816295.7193 253.1562 1739816295.7245 0
FUNC __main__.predict 253.2344 1739816295.7257 253.2344 1739816295.7266 0
FUNC __main__.predict 253.2344 1739816295.8862 253.2344 1739816295.8918 0
FUNC __main__.predict 253.2344 1739816295.8929 253.2344 1739816295.8938 0
FUNC __main__.predict 253.2344 1739816295.9764 253.2344 1739816295.9807 0
FUNC __main__.predict 253.2344 1739816295.9828 253.2344 1739816295.9836 0
FUNC __main__.predict 253.2344 1739816296.1466 253.2344 1739816296.1505 0
FUNC __main__.predict 253.2500 1739816296.1516 253.2500 1739816296.1524 0
FUNC __main__.predict 253.2500 1739816296.3081 253.2500 1739816296.3124 0
FUNC __main__.predict 253.2500 1739816296.3134 253.2500 1739816296.3144 0
FUNC __main__.predict 253.2500 1739816296.5458 253.2500 1739816296.5500 0
FUNC __main__.predict 253.2500 1739816296.5512 253.2500 1739816296.5521 0
FUNC __main__.predict 253.2500 1739816296.6341 253.2500 1739816296.6378 0
FUNC __main__.predict 253.2500 1739816296.6390 253.2500 1739816296.6398 0
FUNC __main__.predict 253.2500 1739816296.7935 253.2500 1739816296.7980 0
FUNC __main__.predict 253.2500 1739816296.7997 253.2500 1739816296.8006 0
FUNC __main__.predict 253.2500 1739816296.8799 253.2500 1739816296.8833 0
FUNC __main__.predict 253.2656 1739816296.8844 253.2656 1739816296.8852 0
FUNC __main__.predict 252.8594 1739816297.0689 252.8594 1739816297.0803 0
FUNC __main__.predict 252.8594 1739816297.0824 252.8594 1739816297.0861 0
FUNC __main__.predict 252.8594 1739816297.2425 252.8594 1739816297.2461 0
FUNC __main__.predict 252.8594 1739816297.2472 252.8594 1739816297.2491 0
FUNC __main__.predict 252.8594 1739816297.4802 252.8594 1739816297.4839 0
FUNC __main__.predict 252.8750 1739816297.4854 252.8750 1739816297.4867 0
FUNC __main__.predict 252.8750 1739816297.5684 252.8750 1739816297.5788 0
FUNC __main__.predict 252.8750 1739816297.5807 252.8750 1739816297.5822 0
FUNC __main__.predict 252.8750 1739816297.7460 252.8750 1739816297.7500 0
FUNC __main__.predict 252.8750 1739816297.7511 252.8750 1739816297.7520 0
FUNC __main__.predict 252.8750 1739816297.8341 252.8750 1739816297.8387 0
FUNC __main__.predict 252.8750 1739816297.8399 252.8750 1739816297.8408 0
FUNC __main__.predict 252.8750 1739816297.9966 252.8750 1739816298.0024 0
FUNC __main__.predict 252.8750 1739816298.0094 252.8750 1739816298.0103 0
FUNC __main__.predict 252.8750 1739816298.1704 252.8750 1739816298.1743 0
FUNC __main__.predict 253.0000 1739816298.1755 253.0000 1739816298.1764 0
FUNC __main__.predict 253.0000 1739816298.3328 253.0000 1739816298.3371 0
FUNC __main__.predict 253.0000 1739816298.3383 253.0000 1739816298.3416 0
FUNC __main__.predict 253.0000 1739816298.5809 253.0000 1739816298.5898 0
FUNC __main__.predict 253.0000 1739816298.5921 253.0000 1739816298.5930 0
FUNC __main__.predict 253.0000 1739816298.7507 253.0000 1739816298.7541 0
FUNC __main__.predict 253.0000 1739816298.7567 253.0000 1739816298.7578 0
FUNC __main__.predict 253.0156 1739816298.8403 253.0156 1739816298.8440 0
FUNC __main__.predict 253.0156 1739816298.8451 253.0156 1739816298.8460 0
FUNC __main__.predict 253.0156 1739816299.0041 253.0156 1739816299.0084 0
FUNC __main__.predict 253.0156 1739816299.0116 253.0156 1739816299.0157 0
FUNC __main__.predict 253.0156 1739816299.1824 253.0156 1739816299.1862 0
FUNC __main__.predict 253.0156 1739816299.1945 253.0156 1739816299.1963 0
FUNC __main__.predict 253.0156 1739816299.3549 253.0156 1739816299.3605 0
FUNC __main__.predict 253.0156 1739816299.3628 253.0156 1739816299.3668 0
FUNC __main__.predict 253.0156 1739816299.4571 253.0156 1739816299.4609 0
FUNC __main__.predict 253.0156 1739816299.4629 253.0156 1739816299.4652 0
FUNC __main__.predict 253.0156 1739816299.6205 253.0156 1739816299.6248 0
FUNC __main__.predict 253.0156 1739816299.6259 253.0156 1739816299.6268 0
FUNC __main__.predict 253.0156 1739816299.7865 253.0156 1739816299.7911 0
FUNC __main__.predict 253.0156 1739816299.7922 253.0156 1739816299.7931 0
FUNC __main__.predict 253.0156 1739816299.8777 253.0156 1739816299.8814 0
FUNC __main__.predict 253.0156 1739816299.8839 253.0156 1739816299.8871 0
FUNC __main__.predict 253.0156 1739816300.0442 253.0312 1739816300.0516 0
FUNC __main__.predict 254.1250 1739816300.0527 254.1250 1739816300.0536 0
FUNC __main__.predict 254.1250 1739816300.1343 254.1250 1739816300.1377 0
FUNC __main__.predict 254.5625 1739816300.1389 254.5625 1739816300.1397 0
FUNC __main__.predict 254.5625 1739816300.2967 254.5625 1739816300.3007 0
FUNC __main__.predict 254.5625 1739816300.3019 254.5625 1739816300.3040 0
FUNC __main__.predict 249.2812 1739816300.5916 249.2812 1739816300.5965 0
FUNC __main__.predict 252.4062 1739816300.5986 252.4062 1739816300.5994 0
FUNC __main__.predict 252.4062 1739816300.6801 252.4062 1739816300.6843 0
FUNC __main__.predict 252.7812 1739816300.6855 252.7812 1739816300.6865 0
FUNC __main__.predict 252.7812 1739816300.8673 252.7812 1739816300.8731 0
FUNC __main__.predict 252.7812 1739816300.8742 252.7812 1739816300.8854 0
FUNC __main__.predict 236.0781 1739816301.0723 236.1875 1739816301.0837 0
FUNC __main__.predict 239.7031 1739816301.0855 244.3281 1739816301.0911 0
FUNC __main__.predict 238.2969 1739816301.2302 238.2969 1739816301.2413 0
FUNC __main__.predict 240.2031 1739816301.2437 240.2031 1739816301.2456 0
FUNC __main__.predict 240.3750 1739816301.4049 240.3750 1739816301.4104 0
FUNC __main__.predict 240.3750 1739816301.4141 240.3750 1739816301.4170 0
FUNC __main__.predict 240.3906 1739816301.5851 240.3906 1739816301.5944 0
FUNC __main__.predict 240.3906 1739816301.6015 240.3906 1739816301.6052 0
FUNC __main__.predict 240.3906 1739816301.7693 240.3906 1739816301.7760 0
FUNC __main__.predict 240.4844 1739816301.7772 240.4844 1739816301.7787 0
FUNC __main__.predict 240.4844 1739816301.9418 240.4844 1739816301.9578 0
FUNC __main__.predict 240.4844 1739816301.9602 240.4844 1739816301.9708 0
FUNC __main__.predict 240.4844 1739816302.0824 240.6250 1739816302.0867 0
FUNC __main__.predict 245.1875 1739816302.0991 245.2500 1739816302.1000 0
FUNC __main__.predict 245.2500 1739816302.2547 245.2500 1739816302.2583 0
FUNC __main__.predict 245.2812 1739816302.2640 245.2812 1739816302.2665 0
FUNC __main__.predict 245.2812 1739816302.4332 245.2812 1739816302.4713 0
FUNC __main__.predict 245.2812 1739816302.4730 245.2812 1739816302.4741 0
FUNC __main__.predict 245.2812 1739816302.5544 245.2812 1739816302.5583 0
FUNC __main__.predict 245.2812 1739816302.5595 245.2812 1739816302.5606 0
FUNC __main__.predict 245.2812 1739816302.7265 245.2812 1739816302.7327 0
FUNC __main__.predict 245.2812 1739816302.7340 245.2812 1739816302.7349 0
FUNC __main__.predict 245.2969 1739816303.0419 245.2969 1739816303.0459 0
FUNC __main__.predict 245.3906 1739816303.0473 245.3906 1739816303.0482 0
FUNC __main__.predict 245.3906 1739816303.2169 245.3906 1739816303.2205 0
FUNC __main__.predict 245.3906 1739816303.2217 245.3906 1739816303.2226 0
FUNC __main__.predict 245.3906 1739816303.5474 245.3906 1739816303.5521 0
FUNC __main__.predict 245.4062 1739816303.5532 245.4062 1739816303.5541 0
